KICID,numax,numax_err,dnu,dnu_err,Yu_Teff,Yu_Teff_err,ra,dec,parallax,parallax_error,GAIAmag,Ag,e_GAIAmag,Kmag,e_Kmag,ccd,b17,Ebv,Aks,Z,Teff,Teff_err,M_Clump,M_Clump_err,R_Clump,R_Clump_err,A_numax,A_numax_err,A_dnu,A_dnu_err,A_fdnu,A_fdnu_err,[Fe/H],Log Age
11289759,32.09,0.65,3.955,0.058,4983,100,287.89364035735383,49.0997987983619,0.3602752964084712,0.02978175477911705,12.642895,0.129,0.01,10.321,0.022,1,0.03951758,0.034775473,0.0063623306000000004,0.02160351961546542,4727.3,82.5,1.23,0.12,11.29,0.45,32.255,0.031,3.987,0.017,1.0013,0.0105,0.09,3.715
11289990,35.37,0.57,4.113,0.029,4913,100,288.03895578442365,49.039019887494185,0.4972824947765057,0.023647038361770026,12.044074,0.076,0.01,9.758,0.021,1,0.06117397,0.053833093,0.009849009,0.02016157759348526,4751.8,77.9,1.39,0.1,11.46,0.32,35.44,0.009,4.114,0.009,0.9949,0.0209,0.06,3.46
11294409,31.9,0.81,3.957,0.03,4861,100,290.45924947906576,49.025783064947646,0.4508721419571982,0.021478192876757445,12.177292,0.235,0.01,9.843,0.02,4,0.045915075,0.040405266,0.007392327,0.017969024944450043,4702.0,70.4,1.16,0.11,11.07,0.38,31.973,0.012,3.969,0.014,1.001,0.0078,0.01,3.713
11295350,25.2,0.51,3.27,0.024,5044,100,290.99031720624833,49.04947076228674,0.43108110276649975,0.01849441105261193,12.054485000000001,0.2227,0.01,9.804,0.022,4,0.058600873,0.05156877,0.00943474,0.011601776947013386,4796.1,74.9,1.31,0.11,13.09,0.4,25.451,0.016,3.284,0.02,1.0168,0.004,-0.18,3.622
11296805,30.93,0.53,3.767,0.03,4823,80,291.7746651703172,49.053294294238064,0.2486561562409465,0.012998857638873691,13.063299,0.4733,0.01,10.818,0.017,4,0.04453725,0.03919278,0.007170497,0.013948403801758382,4849.1,91.7,1.28,0.1,11.81,0.34,30.821,0.009,3.734,0.012,1.0006,0.0383,-0.1,3.476
11298371,36.0,0.57,4.235,0.019,4972,100,292.57178323954037,49.032716579268815,1.2010774746692048,0.02111637024425965,10.199545,0.145,0.01,7.9479999999999995,0.018000000000000002,4,0.03345661,0.029441815,0.005386514,0.02480415928357556,4683.8,69.4,1.32,0.09,11.06,0.28,35.85,0.01,4.182,0.011,1.0024,0.006,0.15,3.597
11298561,37.64,0.62,4.289,0.033,4980,100,292.67468998731016,49.087689164826024,0.5673754240823456,0.021963532565710184,11.740155999999999,0.34299999999999997,0.01,9.443,0.016,4,0.037691675,0.033168674,0.0060683596,0.02111176347188177,4740.8,72.0,1.44,0.11,11.3,0.32,37.521,0.015,4.271,0.013,1.0002,0.0054,0.08,3.498
11299941,27.98,0.81,4.075,0.092,4626,80,293.35531361826105,49.0899457517442,0.7080267671640564,0.02339661374192736,11.914551,0.5553,0.01,9.548,0.014,4,0.042684734,0.037562564,0.006872242299999999,0.0375426142916592,4603.8,65.9,0.64,0.08,8.89,0.5,28.092,0.024,4.06,0.022,0.993,0.0167,0.33,4.163
11302791,44.09,1.04,4.6389999999999985,0.024,4731,80,294.6279393860608,49.019780264454795,1.5008072660173308,0.024292856203649182,9.78228,0.0582,0.01,7.537999999999999,0.023,3,0.044463187,0.039127603,0.007158573299999999,0.03503680625085352,4710.4,70.3,1.57,0.14,11.03,0.34,43.683,0.009,4.6,0.01,1.0018,0.0078,0.3,3.351
11307599,35.99,0.85,4.243,0.056,5119,100,296.54160381586564,49.01597859335233,0.5720167995711329,0.023528901020847547,11.499122,0.2842,0.01,9.346,0.019,3,0.088294834,0.07769945,0.014215468,0.007665218014137314,4904.8,80.4,1.39,0.14,11.25,0.44,35.491,0.011,4.214,0.011,0.9937,0.0172,-0.36,3.46
11308660,37.08,0.75,4.292,0.033,4775,100,296.91362871238226,49.012309540370744,0.8704984512322268,0.023574648197089633,10.883267,0.19,0.01,8.519,0.016,3,0.09368512,0.0824429,0.015083305,0.024239547686426652,4713.2,70.7,1.29,0.11,10.86,0.34,36.488,0.009,4.3,0.012,1.0015,0.007,0.14,3.644
11337714,38.33,0.8,4.258,0.036000000000000004,4976,100,284.5322700774914,49.19596567736399,1.2274134956684095,0.022789778481103983,10.057935,0.032,0.01,7.82,0.021,1,0.033068836000000004,0.029100575,0.0053240824,0.03122658644028348,4712.8,70.5,1.57,0.13,11.68,0.37,38.361,0.012,4.245,0.009,0.9991,0.0196,0.25,3.421
11339000,38.45,0.56,4.31,0.026,4958,100,285.39176429111933,49.141894952385066,0.46972314415640004,0.021884839877446226,11.825897,0.0773,0.01,9.617,0.021,1,0.03760044,0.033088386000000004,0.006053671,0.016769669810536417,4835.6,76.4,1.5,0.1,11.41,0.29,38.531,0.009,4.28,0.01,0.9895,0.0356,-0.02,3.312
11341723,28.79,0.7,3.839,0.061,5013,100,287.1154673655005,49.12399972028364,0.9268611348480968,0.02147801955473764,10.750033,0.1023,0.01,8.618,0.018000000000000002,1,0.03501601,0.03081409,0.0056375777,0.005426558779493865,4850.1,78.0,1.02,0.11,10.85,0.47,28.482,0.011,3.874,0.018,0.9936,0.0163,-0.51,3.805
11351140,31.8,0.43,4.085,0.028,5171,100,292.2304515489325,49.191125137843215,0.841339168392368,0.026971183552984068,10.836011,0.016,0.01,8.755,0.02,4,0.03161437,0.027820647,0.0050899134999999995,0.007490736350155967,4879.3,79.1,1.12,0.08,10.73,0.28,32.216,0.014,4.105,0.015,0.9965,0.0052,-0.37,3.685
11352644,18.91,0.5,2.857,0.056,4656,80,293.02667801861264,49.10750728044301,0.242149489919462,0.014641909462833232,13.020903,0.308,0.01,10.687999999999999,0.017,4,0.049777858,0.043804515,0.008014235,0.009005845902888367,4676.9,70.1,0.82,0.1,12.22,0.61,19.307,0.02,2.813,0.019,1.0296,0.0248,-0.29,4.188
11352756,28.11,0.93,3.827,0.037000000000000005,4869,100,293.0791361980064,49.179915586334346,0.8779949785795106,0.022414648661471453,10.948079,0.1773,0.01,8.597999999999999,0.016,4,0.04314638,0.037968814,0.006946567,0.0183875773037738,4609.1,66.6,0.91,0.11,10.44,0.44,28.615,0.013,3.723,0.014,0.9988,0.0219,0.02,3.81
11355933,41.25,1.11,4.359,0.023,4980,100,294.5284796689439,49.10142944511861,0.4678550278005366,0.02280381100241049,12.145589,0.325,0.01,9.853,0.016,3,0.058232993,0.051245034,0.009375511999999999,0.024239547686426652,4778.1,75.9,1.8,0.17,12.05,0.41,39.819,0.012,4.34,0.009,0.9995,0.021,0.14,3.355
11357931,36.07,0.75,4.182,0.028,5182,100,295.4316767860402,49.12891716152893,0.6189153162922784,0.035229691846544765,11.400322000000001,0.0947,0.01,9.214,0.014,3,0.055046804000000005,0.048441187000000004,0.008862535500000001,0.013320622217512469,4841.1,76.9,1.5,0.12,11.65,0.35,35.669,0.009,4.178,0.011,0.999,0.0094,-0.12,3.496
11358607,34.12,0.64,4.107,0.018000000000000002,5052,100,295.7143987824292,49.19839382485872,0.4855099930907445,0.022038456355316982,12.112287,0.0343,0.01,9.921,0.015,3,0.06460926,0.056856147999999995,0.010402091,0.00987471367034253,4873.2,78.7,1.31,0.1,11.26,0.3,33.695,0.009,4.112,0.007,0.9927,0.0215,-0.25,3.535
11358810,35.8,0.85,4.343,0.064,5043,80,295.7940574023735,49.153004816980584,0.4063741740609858,0.022871525051185247,12.307831,0.42,0.01,10.247,0.016,3,0.06416327,0.056463674000000005,0.010330286,0.007665218014137314,5102.9,95.8,1.21,0.12,10.56,0.44,36.218,0.015,4.338,0.012,0.9887,0.0206,-0.36,3.387
11359175,34.45,0.9,4.21,0.035,5038,100,295.9347991140769,49.120012939267596,0.6153116458914638,0.02702545961784309,11.607886,0.0433,0.01,9.351,0.016,3,0.050127868,0.044112522,0.008070586,0.01756,4799.1,74.7,1.2,0.12,10.75,0.38,34.703,0.022,4.191,0.012,1.0023,0.0093,-0.0,3.651
11394192,23.45,0.68,3.437,0.067,4917,80,286.9348975326295,49.26163046396768,0.3050891118698337,0.02519816291692324,12.864625,0.287,0.01,10.765999999999998,0.021,1,0.04027303,0.035440266,0.0064839576000000005,0.005426558779493865,4973.5,94.3,0.83,0.1,10.9,0.56,23.365,0.031,3.476,0.009,1.0011,0.0113,-0.51,3.922
11394905,38.9,0.48,4.409,0.038,5040,100,287.41669373818695,49.227612937588,0.6142510241622695,0.021753853180927568,11.347605,0.4225,0.01,9.238,0.02,1,0.0544987,0.047958855,0.008774291,0.00530303522102594,4866.7,78.9,1.47,0.1,11.2,0.31,38.561,0.009,4.428,0.013,0.9927,0.0072,-0.52,3.365
11395438,33.62,0.47,4.192,0.028,4899,100,287.7578367513357,49.24284014320858,0.5510910997006387,0.028476418971410362,11.953659,0.0373,0.01,9.674,0.018000000000000002,1,0.041669495,0.036669157,0.0067087887,0.017969024944450043,4783.2,75.2,1.09,0.08,10.44,0.27,33.562,0.01,4.183,0.02,1.0015,0.0096,0.01,3.747
11401466,34.48,0.85,4.131,0.028,5087,100,291.0990581010409,49.22280267753408,0.6679184699847143,0.022937757241493842,11.309946,0.055999999999999994,0.01,9.152000000000001,0.022,4,0.04543713,0.039984677,0.007315378000000001,0.01243152797378546,4821.2,76.0,1.33,0.12,11.28,0.37,34.856,0.009,4.113,0.009,1.0035,0.0116,-0.15,3.506
11403437,34.19,0.6,4.155,0.02,4977,100,292.13769214732963,49.22310763111522,0.6872479582853738,0.02811602009995395,11.615441,0.2195,0.01,9.362,0.014,4,0.036250934,0.031900822999999995,0.005836399999999999,0.016769669810536417,4770.7,73.5,1.22,0.09,10.9,0.29,33.919,0.009,4.175,0.014,1.0021,0.009,-0.02,3.715
11404925,32.0,0.52,4.109,0.028,4968,100,292.89976208035085,49.266371757389145,0.5237696612687843,0.023660547789989696,12.120841,0.2148,0.01,9.773,0.013,4,0.04197306,0.036936294,0.0067576630000000006,0.024239547686426652,4679.6,69.3,1.04,0.08,10.4,0.28,32.532,0.027,4.07,0.015,1.0039,0.0107,0.14,3.796
11408704,26.06,0.54,3.94,0.039,4702,80,294.6749605168293,49.212906680014065,0.5614408354137506,0.025471534847037413,12.083062,0.2142,0.01,9.781,0.016,3,0.042271964,0.03719933,0.0068057864000000004,0.028478985309622812,4696.4,84.8,0.63,0.05,9.11,0.3,26.446,0.016,3.92,0.019,0.9906,0.0122,0.21,4.143
11409529,35.22,0.79,4.123,0.04,4838,100,295.05554200304954,49.24948604089656,0.5584772703262121,0.026487846710897288,11.809185000000001,0.5085,0.01,9.351,0.016,3,0.052164502,0.045904763,0.008398484,0.05182323402026173,4598.8,76.3,1.3,0.12,11.15,0.38,35.499,0.015,4.086,0.015,1.0052,0.0041,0.47,3.606
11410549,37.1,0.69,4.129,0.018000000000000002,5188,100,295.51366619534014,49.28467787206113,0.9944996614144472,0.026516652929444603,10.346332,0.121,0.01,8.123,0.014,3,0.05208928,0.04583857,0.008386374,0.024239547686426652,4791.5,74.2,1.72,0.13,12.31,0.33,36.624,0.009,4.12,0.009,1.0028,0.0291,0.14,3.408
11410978,32.26,0.47,4.0360000000000005,0.042,4808,80,295.67987194900496,49.229518111061104,0.3360562643172204,0.02154649555954905,12.825608,0.35200000000000004,0.01,10.575,0.016,3,0.068714194,0.06046849,0.011062985,0.015650366473628573,4784.7,81.1,1.09,0.08,10.7,0.32,32.066,0.009,4.051,0.01,1.0007,0.0052,-0.05,3.733
11412190,32.47,0.72,4.16,0.03,5080,100,296.1440935930965,49.24519412209735,0.5170121334602604,0.023316617887570074,11.971384,0.04,0.01,9.786,0.016,3,0.07945114,0.06991699999999999,0.012791633,0.009430278344261635,4875.6,91.5,1.07,0.09,10.44,0.33,32.513,0.012,4.135,0.017,0.9976,0.0057,-0.27,3.692
11414700,38.04,1.27,4.282,0.049,5052,100,297.0903392155345,49.2843561940305,0.6659418610360374,0.022858468230867304,11.3108635,0.14300000000000002,0.01,9.0,0.013,3,0.10061082,0.08853752,0.016198343,0.014945983950833729,4819.7,75.8,1.54,0.18,11.56,0.51,37.356,0.013,4.284,0.01,0.999,0.0072,-0.07,3.461
11415370,38.95,0.61,4.277,0.053,5003,100,297.33565875690516,49.283144705928386,0.4417627795450371,0.02291376957207712,12.151997999999999,0.1435,0.01,9.801,0.013,3,0.12977213,0.11419947400000001,0.020893313,0.016014910339089774,4828.5,78.1,1.63,0.14,11.8,0.4,38.522,0.009,4.326,0.012,0.9985,0.011,-0.04,3.388
11415994,26.74,1.3,3.683,0.08900000000000001,5018,100,297.57751590017045,49.27943370322047,0.4670340722910456,0.02486199045593929,12.303796,0.1493,0.01,9.946,0.019,3,0.13742697,0.12093574,0.022125741,0.00652415862294635,4792.0,91.3,0.96,0.17,10.94,0.77,27.635,0.018,3.708,0.018,1.0093,0.012,-0.43,3.812
11444313,33.58,0.53,3.972,0.048,4890,100,285.43251104517736,49.38503459229058,0.6776286361723316,0.025768865928147675,11.265345,0.0783,0.01,9.01,0.02,1,0.03796277,0.033407237,0.0061120056,0.016014910339089774,4749.5,72.5,1.36,0.11,11.64,0.39,33.489,0.012,4.005,0.009,0.9866,0.0356,-0.04,3.514
11446151,34.27,0.48,4.141,0.04,4875,100,286.5860819059144,49.380514465720815,0.4700077443431326,0.024633623548515646,12.413725,0.203,0.01,10.134,0.022,1,0.04241584,0.037325937000000003,0.00682895,0.017969024944450043,4758.2,74.7,1.21,0.09,10.88,0.32,33.289,0.013,4.098,0.017,1.0015,0.0061,0.01,3.699
11446691,27.78,0.78,3.749,0.048,4908,100,286.9845967839937,49.391122683098466,0.5029699420656878,0.022359035059783827,11.873177,0.0987,0.01,9.671,0.02,1,0.035737403,0.031448916,0.0057537216,0.0088008478224949,4708.6,71.2,0.96,0.11,10.78,0.45,28.093,0.033,3.796,0.015,0.9984,0.0173,-0.3,3.868
11453627,31.32,0.71,4.02,0.029,4817,100,290.97697584494597,49.37933307280712,0.7629956813095774,0.02927972264569682,11.355189,0.193,0.01,9.062000000000001,0.02,4,0.04881865,0.042960412999999996,0.007859803,0.016014910339089774,4701.2,70.5,1.02,0.09,10.47,0.34,30.924,0.012,3.993,0.011,1.003,0.0094,-0.04,3.842
11455176,36.4,0.71,4.204,0.044,5008,100,291.86172339837856,49.37404656538515,0.6255657174029812,0.019814530299856383,11.486108,0.016,0.01,9.335,0.016,4,0.03395027,0.029876236,0.005465993000000001,0.009430278344261635,4874.6,78.7,1.44,0.12,11.45,0.38,36.044,0.01,4.2,0.011,1.0017,0.012,-0.27,3.441
11455925,30.61,0.5,3.877,0.071,4955,100,292.2496721189516,49.358402131055534,0.6541628152092052,0.02444418334974541,11.542906,0.08900000000000001,0.01,9.344,0.018000000000000002,4,0.036640342,0.0322435,0.005899095,0.00987471367034253,4782.1,74.4,1.15,0.11,11.19,0.49,30.376,0.011,3.942,0.01,0.9921,0.0138,-0.25,3.737
11456246,32.05,0.76,3.391,0.036000000000000004,4730,80,292.4238577456717,49.34097274076786,0.8596999377838843,0.02473579348002956,10.400263,0.3785,0.01,8.074,0.026,4,0.034337766,0.030217234,0.00552838,0.029142346094603564,4697.9,69.9,2.12,0.2,15.04,0.54,31.329,0.019,3.386,0.013,1.0065,0.001,0.22,3.15
11456927,24.41,0.68,3.462,0.07400000000000001,4633,80,292.78411477218236,49.33761613742968,0.35619081044874984,0.025575080282712163,12.762801,0.4703,0.01,10.415,0.014,4,0.043956115999999996,0.03868138,0.007076934399999999,0.012148551849336523,4638.2,68.2,0.82,0.1,10.75,0.58,24.426,0.021,3.448,0.02,1.0068,0.013,-0.16,3.956
11461138,32.87,1.05,3.909,0.024,4772,100,294.76885996099634,49.35487668400225,0.4971061743751868,0.029088646077063532,12.219846,0.5125,0.01,9.746,0.016,3,0.058080934,0.05111122,0.00935103,0.05182323402026173,4577.6,77.9,1.3,0.14,11.58,0.45,32.741,0.016,3.897,0.009,1.0053,0.0035,0.47,3.674
11462972,43.62,0.8,4.524,0.021,4975,100,295.56855019421187,49.318811022371655,1.3894488070869868,0.025034649525664532,9.817001,0.0485,0.01,7.627999999999999,0.016,3,0.04407324,0.03878445,0.0070957914,0.02480415928357556,4779.7,73.6,1.83,0.14,11.82,0.32,42.977,0.009,4.489,0.009,1.0014,0.0187,0.15,3.261
11463450,38.79,0.75,4.164,0.034,4697,146,295.76402784017534,49.38744593658498,0.4974879123876644,0.019994465495874213,12.123872,0.499,0.01,9.602,0.015,3,0.051897295,0.04566962,0.008355465,0.0530303522102594,4581.6,67.0,1.62,0.14,11.95,0.39,38.813,0.013,4.16,0.013,1.0036,0.0123,0.48,3.384
11465784,35.43,0.6,4.288,0.075,4908,100,296.6841323749811,49.3377392147216,0.6481157174365406,0.021413579763547047,11.593182,0.1343,0.01,9.321,0.021,3,0.0726753,0.06395426400000001,0.011700723,0.016769669810536417,4789.8,74.4,1.17,0.12,10.52,0.45,35.212,0.015,4.23,0.015,1.0008,0.0075,-0.02,3.617
11468340,42.43,0.82,4.543,0.026,5088,100,297.67555413832304,49.34638684106823,0.5773270614179162,0.024802053056800086,11.709868,0.3318,0.01,9.443999999999999,0.018000000000000002,3,0.115090236,0.10127941,0.018529529,0.015650366473628573,4850.6,89.2,1.71,0.13,11.51,0.33,41.456,0.009,4.561,0.017,0.9999,0.0099,-0.05,3.371
11494312,38.44,0.55,4.317,0.035,4893,100,284.15303423715886,49.41877397136498,0.727056693559956,0.028779301882190838,11.225368,0.048,0.01,8.972000000000001,0.019,1,0.036494099999999995,0.032114807999999995,0.0058755497,0.02480415928357556,4751.7,72.4,1.46,0.1,11.29,0.31,38.202,0.02,4.273,0.013,0.9958,0.0208,0.15,3.419
11495084,27.92,0.66,3.795,0.07200000000000001,4934,100,284.733168972168,49.494796540438,0.5526914314823502,0.019716284117239163,11.880230000000001,0.113,0.01,9.642999999999999,0.017,1,0.042077206,0.03702794,0.00677443,0.01243152797378546,4691.2,70.2,0.93,0.11,10.58,0.51,28.635,0.033,3.873,0.013,0.9975,0.0055,-0.15,3.908
11497421,29.82,1.1,3.908,0.203,4835,100,286.20611004431765,49.49000689173396,0.4479709132076573,0.023383960127400627,12.214675,0.20600000000000002,0.01,9.952,0.019,1,0.062594265,0.055082954,0.010077677,0.007490736350155967,4749.7,73.1,0.98,0.24,10.56,1.18,29.565,0.016,3.815,0.021,1.0364,0.017,-0.37,4.144
11498101,37.47,0.8,4.125,0.05,4891,100,286.6494560235191,49.46024670453771,0.3147366438277324,0.020839785018527096,12.795964,0.36700000000000005,0.01,10.497,0.022,1,0.040087745,0.035277214,0.006454127,0.02016157759348526,4752.0,78.9,1.62,0.15,12.06,0.44,37.674,0.011,4.128,0.013,1.0016,0.0387,0.06,3.32
11505872,30.07,0.39,3.88,0.08199999999999999,4755,80,291.1019099775847,49.486127293500154,0.5825299737903367,0.024400176425481725,11.812614,0.092,0.01,9.596,0.023,4,0.04112215,0.036187492,0.006620666,0.013630899367999829,4748.0,72.7,1.01,0.1,10.71,0.5,29.784,0.01,3.866,0.02,0.9886,0.0255,-0.11,3.717
11509277,45.58,1.46,4.606,0.022,4945,100,292.8679100010909,49.458802347934245,0.7147462939126745,0.03765558347990988,10.953096,0.175,0.01,8.728,0.019,4,0.04709986,0.041447873999999996,0.007583077,0.028478985309622812,4811.4,74.9,1.92,0.21,11.87,0.45,44.82,0.012,4.59,0.008,1.0081,0.0137,0.21,3.252
11512096,30.77,0.62,4.0139999999999985,0.04,5161,100,294.1578932444365,49.45305039263315,1.1114100914523548,0.024639754441100926,10.287338,0.0513,0.01,8.174,0.013,3,0.05276067,0.046429392,0.008494468,0.005682304615684272,4834.9,77.3,1.09,0.09,10.77,0.36,30.933,0.011,4.03,0.012,0.9913,0.013,-0.49,3.706
11518690,30.53,1.0,3.888,0.042,4695,80,296.87750118348094,49.402394022329844,1.0647037614968846,0.019384216793404924,10.397855999999999,0.147,0.01,8.082,0.016,3,0.06361846,0.055984244,0.010242572,0.02314858832905051,4701.3,70.4,1.03,0.12,10.77,0.46,30.948,0.025,3.881,0.008,0.9989,0.0176,0.12,3.714
11520923,23.12,0.41,3.127,0.051,4789,80,297.71164764211994,49.456255651797974,0.347577755896009,0.023503361988721192,12.508991,0.2587,0.01,10.12,0.018000000000000002,3,0.11347693,0.0998597,0.018269787,0.011872017047883198,4798.5,81.7,1.1,0.11,12.73,0.52,23.444,0.012,3.142,0.008,1.0164,0.0051,-0.17,3.692
11521155,40.27,0.69,4.525,0.033,5144,100,297.8137076173268,49.4074478209694,0.4277325908767084,0.02371027409796561,12.184012,0.1277,0.01,9.913,0.018000000000000002,3,0.11320238,0.09961809,0.018225582,0.01756,4890.1,94.3,1.5,0.11,11.03,0.31,40.162,0.014,4.479,0.014,0.9994,0.0101,0.0,3.387
11554793,33.31,0.88,3.871,0.024,4737,80,289.41380173048736,49.59162823849099,0.3889707192696013,0.02030170599870292,12.458609,0.13,0.01,10.182,0.019,0,0.044673692,0.03931285,0.0071924645,0.014605771820562902,4743.6,78.2,1.39,0.13,11.92,0.4,32.744,0.009,3.869,0.01,1.0,0.0365,-0.08,3.452
11559552,27.47,0.61,3.91,0.048,4828,80,292.10231382882864,49.57408358793321,0.3079775119717169,0.017719111046000872,12.952252,0.016,0.01,10.81,0.022,4,0.032159515,0.028300372999999997,0.005177682,0.006990761914919411,4836.8,77.4,0.77,0.07,9.73,0.36,27.705,0.021,3.871,0.006,0.9929,0.0211,-0.4,3.879
11560054,28.84,0.85,3.967,0.073,4766,80,292.3710418584436,49.53704948168446,0.4257382374994183,0.028486091879486995,12.267122,0.1113,0.01,10.074,0.02,4,0.043726115999999995,0.03847898,0.0070399046,0.009215619001986005,4761.2,73.7,0.82,0.1,9.84,0.49,29.141,0.017,3.953,0.02,0.9953,0.0078,-0.28,3.874
11564307,35.9,1.03,4.138,0.028,5005,100,294.43605697590414,49.50767365562285,0.7967103467543575,0.02490622500339831,11.1859665,0.024,0.01,8.977,0.015,3,0.061840594000000006,0.054419722000000004,0.009956336,0.01716028559998404,4810.4,80.3,1.46,0.15,11.61,0.42,36.119,0.013,4.13,0.016,0.9969,0.0238,-0.01,3.408
11564787,27.64,0.8,3.505,0.037000000000000005,4913,100,294.64589224423105,49.551456858479675,0.5528800784258934,0.0236377004839087,11.792169,0.45899999999999996,0.01,9.322000000000001,0.015,3,0.06599881,0.058078952,0.010625808,0.045136149945421235,4582.9,68.3,1.25,0.13,12.29,0.49,28.27,0.026,3.527,0.005,1.0167,0.0254,0.41,3.758
11566089,24.8,1.18,3.385,0.067,4626,80,295.22590007552066,49.518898134088424,0.2798792412372529,0.011484107679258886,13.204595999999999,0.1528,0.01,10.849,0.016,3,0.051181674,0.045039874,0.008240249,0.013320622217512469,4651.3,80.2,0.93,0.16,11.38,0.73,24.823,0.047,3.382,0.01,1.0121,0.0166,-0.12,3.85
11569659,31.28,1.14,4.129,0.026,5070,100,296.6828245246259,49.57247128343829,0.6469091144577028,0.021987818922301262,11.480402,0.0433,0.01,9.302,0.019,3,0.0768782,0.067652814,0.01237739,0.008404744421185528,4868.1,78.6,0.99,0.12,10.2,0.43,31.419,0.012,4.072,0.018,0.9931,0.0082,-0.32,3.72
11572172,31.03,0.67,3.984,0.03,4972,100,297.6345121619532,49.50638540652972,1.137666711068666,0.02922631647725035,10.744019,0.32,0.01,8.402000000000001,0.018000000000000002,3,0.0900041,0.079203606,0.01449066,0.013320622217512469,4687.0,70.0,1.07,0.09,10.74,0.34,31.251,0.014,3.983,0.012,0.9994,0.0053,-0.12,3.771
11597759,28.53,0.46,3.795,0.087,4873,100,283.93897932830737,49.64233482622803,0.5504437687143313,0.024144835274234718,11.962701,0.04,0.01,9.682,0.014,1,0.03792903,0.033377542999999996,0.0061065736,0.008026468609637205,4718.0,72.1,0.99,0.11,10.79,0.56,29.104,0.025,3.748,0.013,0.9946,0.0353,-0.34,3.688
11601378,37.65,0.98,4.28,0.043,5004,100,286.32306800693186,49.60192614227622,0.451508810565022,0.018414157246067056,12.290598,0.07200000000000001,0.01,10.017999999999999,0.021,1,0.042078834,0.037029374,0.0067746923,0.020631201064738137,4767.6,77.4,1.47,0.15,11.38,0.42,36.563,0.009,4.281,0.008,1.0008,0.0039,0.07,3.585
