KICID,BC_J,BC_H,BC_K,BC_GAIA
9642202,1.4080000000000001,1.891,2.02,-0.057999999999999996
9643826,1.5090000000000001,2.092,2.251,-0.17600000000000002
9643914,1.409,1.9,2.0269999999999997,-0.063
9645099,1.3840000000000001,1.868,1.986,-0.054000000000000006
9649940,1.4909999999999999,2.026,2.184,-0.131
9650881,1.473,1.989,2.142,-0.107
9656523,1.4969999999999999,2.028,2.191,-0.134
9656652,1.474,1.986,2.141,-0.106
9658958,1.4769999999999999,1.9980000000000002,2.1519999999999997,-0.113
9662343,1.3969999999999998,1.88,2.005,-0.054000000000000006
9667064,1.432,1.922,2.061,-0.07
9697074,1.492,2.024,2.185,-0.131
9700899,1.464,1.99,2.136,-0.10800000000000001
9702057,1.5019999999999998,2.053,2.214,-0.15
9702841,1.4669999999999999,1.9780000000000002,2.129,-0.10099999999999999
9704774,1.436,1.931,2.07,-0.075
9705542,1.521,2.064,2.239,-0.161
9705759,1.4509999999999998,1.95,2.096,-0.085
9706585,1.421,1.942,2.068,-0.08800000000000001
9711988,1.4240000000000002,1.9180000000000001,2.052,-0.07
9712888,1.493,2.029,2.189,-0.134
9713083,1.4369999999999998,1.936,2.075,-0.078
9714063,1.436,1.931,2.07,-0.075
9716081,1.455,1.985,2.125,-0.107
9718024,1.381,1.88,1.994,-0.065
9723501,1.421,1.91,2.043,-0.065
9724324,1.422,1.935,2.063,-0.083
9724882,1.399,1.8880000000000001,2.011,-0.059000000000000004
9727392,1.4080000000000001,1.8980000000000001,2.025,-0.062
9758145,1.4709999999999999,1.994,2.145,-0.11
9760904,1.405,1.913,2.0340000000000003,-0.075
9762943,1.415,1.892,2.026,-0.055
9763419,1.462,1.983,2.128,-0.10400000000000001
9766639,1.383,1.851,1.973,-0.040999999999999995
9766906,1.4869999999999999,2.03,2.185,-0.134
9773266,1.396,1.886,2.008,-0.06
9774312,1.416,1.906,2.037,-0.065
9775566,1.446,1.9769999999999999,2.112,-0.10300000000000001
9777088,1.4469999999999998,1.9569999999999999,2.0980000000000003,-0.09
9777536,1.453,1.953,2.1,-0.086
9777885,1.464,1.9709999999999999,2.122,-0.09699999999999999
9779708,1.385,1.8769999999999998,1.994,-0.06
9780183,1.46,1.98,2.126,-0.102
9785675,1.52,2.063,2.238,-0.161
9787442,1.431,1.929,2.064,-0.075
9787503,1.5030000000000001,2.029,2.197,-0.136
9787723,1.494,2.011,2.176,-0.12300000000000001
9788834,1.4869999999999999,2.03,2.185,-0.133
9813713,1.4909999999999999,2.052,2.205,-0.14800000000000002
9814943,1.376,1.8219999999999998,1.946,-0.025
9818513,1.531,2.069,2.251,-0.168
9818564,1.368,1.8459999999999999,1.96,-0.047
9824971,1.4269999999999998,1.9409999999999998,2.07,-0.084
9833591,1.5030000000000001,2.061,2.221,-0.154
9833651,1.4769999999999999,2.0069999999999997,2.1590000000000003,-0.11800000000000001
9833831,1.41,1.906,2.033,-0.067
9834183,1.449,1.952,2.095,-0.086
9834365,1.423,1.9140000000000001,2.048,-0.067
9835575,1.514,2.065,2.233,-0.159
9838510,1.465,2.01,2.151,-0.121
9838978,1.456,1.982,2.124,-0.10400000000000001
9839246,1.453,1.949,2.097,-0.084
9839918,1.476,1.975,2.134,-0.1
9840492,1.5130000000000001,2.043,2.2159999999999997,-0.146
9843358,1.439,1.959,2.094,-0.09300000000000001
9843754,1.5,2.0469999999999997,2.208,-0.145
9846355,1.501,2.036,2.201,-0.139
9846810,1.4569999999999999,1.946,2.097,-0.08199999999999999
9846877,1.444,1.944,2.086,-0.081
9846977,1.483,2.008,2.165,-0.12
9847893,1.3869999999999998,1.871,1.989,-0.054000000000000006
9848308,1.462,1.984,2.13,-0.105
9851743,1.4280000000000002,1.916,2.053,-0.067
9871800,1.464,2.019,2.158,-0.128
9881167,1.4580000000000002,1.976,2.12,-0.1
9881628,1.4069999999999998,1.922,2.042,-0.081
9882550,1.4169999999999998,1.9080000000000001,2.039,-0.065
9883214,1.449,1.993,2.127,-0.114
9884319,1.5030000000000001,2.037,2.2030000000000003,-0.14
9886542,1.45,1.953,2.097,-0.086
9887488,1.445,1.9469999999999998,2.089,-0.084
9887555,1.403,1.9140000000000001,2.0340000000000003,-0.077
9893889,1.486,2.048,2.199,-0.145
9898657,1.446,1.9669999999999999,2.105,-0.096
9899323,1.4169999999999998,1.905,2.037,-0.063
9904563,1.4340000000000002,1.9269999999999998,2.066,-0.073
9906278,1.439,1.9269999999999998,2.069,-0.07200000000000001
9906841,1.4480000000000002,1.943,2.088,-0.081
9907368,1.4169999999999998,1.9169999999999998,2.045,-0.071
9907856,1.399,1.88,2.005,-0.054000000000000006
9908082,1.409,1.892,2.021,-0.057999999999999996
9908198,1.3940000000000001,1.879,2.001,-0.055
9909804,1.392,1.881,2.001,-0.057999999999999996
9910166,1.395,1.8719999999999999,1.9969999999999999,-0.05
9910758,1.474,2.0069999999999997,2.157,-0.11900000000000001
9933754,1.494,2.017,2.18,-0.126
9945290,1.456,1.964,2.1109999999999998,-0.09300000000000001
9957219,1.436,1.9469999999999998,2.082,-0.085
9958522,1.473,1.992,2.144,-0.109
9965093,1.396,1.8880000000000001,2.009,-0.061
9966247,1.4040000000000001,1.901,2.024,-0.066
9966823,1.4769999999999999,2.006,2.1590000000000003,-0.11800000000000001
9967076,1.4980000000000002,2.0469999999999997,2.206,-0.145
9970068,1.419,1.9180000000000001,2.048,-0.071
9970098,1.357,1.8319999999999999,1.942,-0.045
9970454,1.48,2.0140000000000002,2.167,-0.12300000000000001
9994630,1.484,2.016,2.1719999999999997,-0.125
9994798,1.454,1.939,2.089,-0.078
9995535,1.4180000000000001,1.906,2.0380000000000003,-0.064
