KICID,BC_J,BC_H,BC_K,BC_GAIA
11802109,1.3980000000000001,1.864,1.992,-0.044000000000000004
11805460,1.4240000000000002,1.892,2.032,-0.053
11805792,1.39,1.86,1.984,-0.044000000000000004
11808481,1.376,1.85,1.9669999999999999,-0.045
11820688,1.409,1.87,2.005,-0.043
11823838,1.3419999999999999,1.8030000000000002,1.912,-0.033
11824976,1.395,1.855,1.983,-0.038
11853719,1.442,1.922,2.068,-0.069
11854450,1.355,1.8219999999999998,1.933,-0.038
11855110,1.355,1.806,1.921,-0.025
11860180,1.426,1.921,2.055,-0.071
11860771,1.369,1.8019999999999998,1.9269999999999998,-0.013999999999999999
11862360,1.456,1.9480000000000002,2.0980000000000003,-0.083
11868246,1.446,1.922,2.07,-0.068
11870991,1.348,1.806,1.9169999999999998,-0.031
11871718,1.4069999999999998,1.8869999999999998,2.016,-0.055
11871882,1.345,1.7990000000000002,1.91,-0.027999999999999997
11872655,1.4809999999999999,1.9969999999999999,2.154,-0.113
11873200,1.38,1.8419999999999999,1.964,-0.036000000000000004
11905393,1.399,1.8619999999999999,1.992,-0.040999999999999995
11908744,1.413,1.88,2.016,-0.048
11913049,1.442,1.965,2.1,-0.096
11913446,1.439,1.945,2.083,-0.083
11913802,1.42,1.923,2.052,-0.075
11918016,1.402,1.871,2.0,-0.046
11953581,1.472,1.954,2.115,-0.087
11953668,1.369,1.8419999999999999,1.9569999999999999,-0.043
11953849,1.383,1.839,1.964,-0.033
11954278,1.4240000000000002,1.8940000000000001,2.0340000000000003,-0.054000000000000006
11955410,1.379,1.84,1.962,-0.035
11957627,1.3980000000000001,1.8869999999999998,2.01,-0.06
11960470,1.3940000000000001,1.8430000000000002,1.974,-0.031
11961034,1.456,1.942,2.093,-0.079
11961615,1.433,1.925,2.063,-0.07200000000000001
11969106,1.393,1.8359999999999999,1.9680000000000002,-0.026000000000000002
11969378,1.41,1.8769999999999998,2.011,-0.047
11969879,1.495,2.005,2.1719999999999997,-0.12
12003253,1.402,1.889,2.0140000000000002,-0.057999999999999996
12007558,1.36,1.8259999999999998,1.939,-0.038
12011995,1.374,1.844,1.9609999999999999,-0.042
12021906,1.412,1.87,2.0069999999999997,-0.042
12023574,1.442,1.952,2.09,-0.087
12053188,1.4609999999999999,1.974,2.121,-0.099
12055552,1.4180000000000001,1.8780000000000001,2.0180000000000002,-0.046
12056072,1.38,1.8519999999999999,1.9709999999999999,-0.044000000000000004
12056767,1.386,1.838,1.965,-0.031
12067001,1.3430000000000002,1.786,1.8980000000000001,-0.019
12070114,1.4080000000000001,1.876,2.008,-0.047
12070550,1.4609999999999999,1.984,2.129,-0.105
12072570,1.465,1.984,2.1319999999999997,-0.10400000000000001
12101990,1.391,1.8780000000000001,1.999,-0.057
12105938,1.345,1.764,1.883,-0.001
12108732,1.422,1.895,2.032,-0.055
12109442,1.349,1.808,1.919,-0.032
12110800,1.3969999999999998,1.848,1.98,-0.033
12114999,1.339,1.784,1.895,-0.02
12117099,1.339,1.807,1.913,-0.04
12117138,1.3980000000000001,1.849,1.9809999999999999,-0.033
12119864,1.3969999999999998,1.848,1.98,-0.033
12120327,1.4,1.875,2.002,-0.05
12121207,1.364,1.83,1.944,-0.038
12121377,1.37,1.821,1.9409999999999998,-0.026000000000000002
12121656,1.358,1.81,1.926,-0.026000000000000002
12153488,1.36,1.8119999999999998,1.9280000000000002,-0.027000000000000003
12157006,1.38,1.841,1.964,-0.036000000000000004
12157465,1.4409999999999998,1.9509999999999998,2.089,-0.087
12158327,1.435,1.903,2.048,-0.057999999999999996
12158667,1.47,1.956,2.114,-0.08800000000000001
12202431,1.426,1.912,2.049,-0.065
12203653,1.382,1.828,1.955,-0.026000000000000002
12204508,1.4,1.858,1.989,-0.038
12206828,1.429,1.8969999999999998,2.039,-0.055
12207086,1.37,1.819,1.94,-0.026000000000000002
12217239,1.464,1.9709999999999999,2.121,-0.09699999999999999
12257026,1.4480000000000002,1.933,2.081,-0.075
12302542,1.39,1.8430000000000002,1.9709999999999999,-0.032
12304485,1.3719999999999999,1.8459999999999999,1.9609999999999999,-0.045
12305574,1.4809999999999999,1.994,2.1519999999999997,-0.111
12406029,1.379,1.844,1.965,-0.038
12406844,1.361,1.8230000000000002,1.9369999999999998,-0.034
12418339,1.3559999999999999,1.811,1.925,-0.028999999999999998
12418515,1.35,1.804,1.916,-0.027000000000000003
12454043,1.338,1.794,1.902,-0.03
12455117,1.41,1.889,2.02,-0.055
12455357,1.4480000000000002,1.955,2.097,-0.08800000000000001
12505388,1.4,1.875,2.002,-0.05
12505459,1.382,1.858,1.9769999999999999,-0.047
12506290,1.452,1.9409999999999998,2.09,-0.079
12507291,1.3840000000000001,1.84,1.965,-0.033
12600471,1.42,1.923,2.051,-0.075
12643940,1.444,1.952,2.092,-0.087
12644458,1.4580000000000002,1.9509999999999998,2.102,-0.085
12644579,1.361,1.8130000000000002,1.929,-0.027000000000000003
12645107,1.368,1.819,1.9380000000000002,-0.027000000000000003
12645202,1.359,1.808,1.925,-0.024
12647597,1.325,1.7619999999999998,1.87,-0.013999999999999999
12690461,1.3980000000000001,1.885,2.008,-0.057999999999999996
12735106,1.444,1.933,2.0780000000000003,-0.075
