KICID,BC_J,BC_H,BC_K,BC_GAIA
11953581,1.4980000000000002,2.01,2.1790000000000003,-0.124
11953668,1.3980000000000001,1.899,2.019,-0.068
11953849,1.412,1.895,2.026,-0.057999999999999996
11954278,1.452,1.95,2.096,-0.085
11955410,1.4080000000000001,1.896,2.024,-0.061
11957627,1.426,1.944,2.073,-0.08800000000000001
11960470,1.423,1.8980000000000001,2.036,-0.057
11961034,1.482,1.9980000000000002,2.157,-0.114
11961615,1.46,1.982,2.127,-0.10300000000000001
11969106,1.422,1.89,2.029,-0.053
11969378,1.4380000000000002,1.933,2.073,-0.076
11969879,1.521,2.062,2.237,-0.16
12003253,1.43,1.946,2.077,-0.087
12007558,1.389,1.883,2.001,-0.062
12011995,1.403,1.9,2.023,-0.067
12021906,1.44,1.926,2.069,-0.071
12023574,1.4680000000000002,2.009,2.154,-0.12
12053188,1.4869999999999999,2.031,2.186,-0.134
12055552,1.446,1.9340000000000002,2.08,-0.075
12056072,1.409,1.9080000000000001,2.033,-0.069
12056767,1.4140000000000001,1.8940000000000001,2.0269999999999997,-0.057
12067001,1.3730000000000002,1.8419999999999999,1.96,-0.040999999999999995
12070114,1.436,1.931,2.0709999999999997,-0.075
12070550,1.4869999999999999,2.042,2.193,-0.141
12072570,1.4909999999999999,2.041,2.1959999999999997,-0.141
12101990,1.419,1.936,2.061,-0.084
12105938,1.375,1.819,1.943,-0.023
12108732,1.45,1.95,2.095,-0.085
12109442,1.379,1.865,1.9809999999999999,-0.055
12110800,1.426,1.903,2.042,-0.06
12114999,1.369,1.84,1.956,-0.042
12117099,1.369,1.864,1.975,-0.062
12117138,1.4269999999999998,1.9040000000000001,2.043,-0.06
12119864,1.425,1.903,2.042,-0.06
12120327,1.4280000000000002,1.932,2.065,-0.077
12121207,1.393,1.886,2.006,-0.062
12121377,1.399,1.876,2.003,-0.051
12121656,1.3880000000000001,1.8659999999999999,1.9869999999999999,-0.049
12153488,1.389,1.869,1.99,-0.051
12157006,1.409,1.8980000000000001,2.026,-0.061
12157465,1.4680000000000002,2.009,2.153,-0.12
12158327,1.463,1.959,2.1109999999999998,-0.08900000000000001
12158667,1.496,2.012,2.178,-0.124
12202431,1.454,1.969,2.112,-0.096
12203653,1.411,1.883,2.016,-0.051
12204508,1.429,1.913,2.051,-0.065
12206828,1.456,1.953,2.102,-0.086
12207086,1.399,1.875,2.001,-0.05
12217239,1.49,2.028,2.185,-0.132
12257026,1.475,1.99,2.144,-0.10800000000000001
12302542,1.419,1.8980000000000001,2.033,-0.057999999999999996
12304485,1.401,1.903,2.024,-0.07
12305574,1.506,2.051,2.2159999999999997,-0.149
12406029,1.4080000000000001,1.901,2.0269999999999997,-0.064
12406844,1.391,1.879,1.999,-0.057999999999999996
12418339,1.385,1.867,1.9869999999999999,-0.052000000000000005
12418515,1.38,1.86,1.9780000000000002,-0.05
12454043,1.368,1.851,1.963,-0.052000000000000005
12455117,1.4380000000000002,1.945,2.082,-0.084
12455357,1.475,2.012,2.161,-0.122
12505388,1.4280000000000002,1.931,2.064,-0.077
12505459,1.411,1.915,2.04,-0.073
12506290,1.479,1.9969999999999999,2.153,-0.113
12507291,1.413,1.896,2.0269999999999997,-0.057999999999999996
12600471,1.4469999999999998,1.98,2.115,-0.105
12643940,1.47,2.01,2.156,-0.121
12644458,1.485,2.008,2.166,-0.12
12644579,1.39,1.869,1.9909999999999999,-0.05
12645107,1.3969999999999998,1.875,2.0,-0.051
12645202,1.3880000000000001,1.864,1.986,-0.048
12647597,1.3559999999999999,1.818,1.93,-0.035
12690461,1.426,1.942,2.0709999999999997,-0.086
12735106,1.4709999999999999,1.989,2.141,-0.10800000000000001
12735291,1.442,1.9569999999999999,2.093,-0.09
12736410,1.42,1.909,2.042,-0.065
12784948,1.36,1.8259999999999998,1.939,-0.037000000000000005
12785083,1.453,1.9709999999999999,2.113,-0.098
12884930,1.385,1.847,1.9709999999999999,-0.037000000000000005
1435573,1.4580000000000002,1.964,2.1109999999999998,-0.09300000000000001
1726211,1.3519999999999999,1.8330000000000002,1.9409999999999998,-0.051
1868101,1.492,2.003,2.168,-0.11800000000000001
1873510,1.341,1.8019999999999998,1.91,-0.034
1995859,1.379,1.837,1.96,-0.033
2015820,1.416,1.892,2.0269999999999997,-0.055
2016706,1.4240000000000002,1.911,2.046,-0.065
2141928,1.462,1.969,2.1180000000000003,-0.095
2156178,1.379,1.875,1.989,-0.063
2164327,1.4140000000000001,1.885,2.02,-0.051
2165615,1.328,1.7830000000000001,1.889,-0.028999999999999998
2284330,1.3980000000000001,1.882,2.006,-0.055999999999999994
2285898,1.422,1.915,2.048,-0.069
2297384,1.517,2.05,2.225,-0.152
2297825,1.511,2.033,2.206,-0.14
2303367,1.4769999999999999,1.999,2.153,-0.114
2304104,1.4969999999999999,2.0069999999999997,2.174,-0.121
2305930,1.379,1.882,1.995,-0.069
2306481,1.376,1.8359999999999999,1.9569999999999999,-0.034
2309469,1.485,2.006,2.164,-0.11900000000000001
2424934,1.399,1.882,2.0069999999999997,-0.055
2436417,1.5230000000000001,2.072,2.247,-0.16699999999999998
2437353,1.5119999999999998,2.043,2.214,-0.146
2437564,1.517,2.051,2.225,-0.152
2437804,1.5219999999999998,2.055,2.233,-0.156
2438051,1.521,2.063,2.237,-0.161
2441995,1.3980000000000001,1.8969999999999998,2.017,-0.067
2448225,1.469,1.973,2.127,-0.098
2448679,1.412,1.885,2.019,-0.052000000000000005
2449327,1.4769999999999999,2.008,2.16,-0.12
2449703,1.4669999999999999,1.995,2.142,-0.111
2556640,1.393,1.8659999999999999,1.9909999999999999,-0.046
2557942,1.415,1.902,2.033,-0.062
2569055,1.514,2.048,2.221,-0.15
2569945,1.5119999999999998,2.0340000000000003,2.208,-0.141
2570214,1.516,2.07,2.239,-0.163
2570715,1.439,1.9769999999999999,2.1069999999999998,-0.105
2575024,1.449,1.9569999999999999,2.099,-0.08900000000000001
2714397,1.382,1.886,1.999,-0.069
2719113,1.495,2.021,2.184,-0.129
2836038,1.483,1.9909999999999999,2.1519999999999997,-0.11
2854297,1.4469999999999998,1.983,2.1180000000000003,-0.107
2970396,1.464,1.999,2.1430000000000002,-0.114
2973894,1.347,1.8359999999999999,1.942,-0.059000000000000004
2987113,1.51,2.035,2.207,-0.141
2988988,1.452,1.949,2.096,-0.084
2992350,1.395,1.871,1.996,-0.049
2996019,1.4680000000000002,1.966,2.12,-0.094
2996112,1.4509999999999998,1.9709999999999999,2.1109999999999998,-0.098
3098045,1.3980000000000001,1.8880000000000001,2.011,-0.06
3099949,1.375,1.851,1.9680000000000002,-0.046
3100053,1.4469999999999998,1.972,2.11,-0.1
3101090,1.431,1.931,2.066,-0.076
3101632,1.496,2.0140000000000002,2.1790000000000003,-0.125
3102479,1.459,1.9480000000000002,2.1,-0.083
3119526,1.396,1.869,1.995,-0.047
3121940,1.444,1.979,2.112,-0.105
3122548,1.419,1.915,2.046,-0.069
3215565,1.409,1.899,2.026,-0.062
3216467,1.525,2.0540000000000003,2.234,-0.157
3217051,1.4780000000000002,1.979,2.1390000000000002,-0.102
3222220,1.4509999999999998,1.953,2.0980000000000003,-0.087
3222670,1.385,1.868,1.9869999999999999,-0.052000000000000005
3231208,1.369,1.8419999999999999,1.9569999999999999,-0.044000000000000004
3232813,1.426,1.9140000000000001,2.05,-0.066
